NMFS_DNA_ID	GENOTYPE_NUMBER	BOX_ID	BOX_POSITION	SAMPLE_ID	BATCH_ID	PROJECT_NAME	GENUS	SPECIES	LENGTH	WEIGHT	SEX	AGE	REPORTED_LIFE_STAGE	PHENOTYPE	HATCHERY_MARK	TAG_NUMBER	COLLECTION_DATE	ESTIMATED_DATE	PICKER	PICK_DATE	LEFTOVER_SAMPLE	SAMPLE_COMMENTS	NMFS_DNA_ID	STATE_F	COUNTY_F	WATERSHED	TRIB_1	TRIB_2	WATER_NAME	REACH_SITE	HATCHERY	STRAIN	LATITUDE_F	LONGITUDE_F	LOCATION_COMMENTS_F	Sample_ID	OmyY1	OmyY1	R18251	R18251	R23044	R23044	R30220	R30220	R34286	R34286	R38993	R38993	SH114448	SH114448	R000200	R000200	R033859	R033859	R09768	R09768	R12730	R12730	R24463	R24463	R00586	R00586	R19198	R19198	R23330	R23330	R30355	R30355	R34385	R34385	R39365	R39365	SH121006	SH121006	R018277	R018277	R03418	R03418	R10226	R10226	R13191	R13191	R24493	R24493	R12738	R12738	R19633	R19633	R23813	R23813	R30423	R30423	R34662	R34662	R40094	R40094	SH127236	SH127236	R02551	R02551	R03924	R03924	R10530	R10530	R16543	R16543	R26255	R26255	R13730	R13730	R19731	R19731	R24068	R24068	R30589	R30589	R35324	R35324	R40152	R40152	OMS00116	OMS00116	R02676	R02676	R04143	R04143	R11238	R11238	R19868	R19868	R27050	R27050	R14225	R14225	R21285	R21285	R24273	R24273	R30678	R30678	R37205	R37205	R40252	R40252	OMS00143	OMS00143	R02783	R02783	R04203	R04203	R11353	R11353	R19948	R19948	R30551	R30551	R14383	R14383	R21330	R21330	R24370	R24370	R33010	R33010	R37229	R37229	R40319	R40319	OMS00144	OMS00144	R02785	R02785	R04760	R04760	R11790	R11790	R20353	R20353	R32124	R32124	R14511	R14511	R21561	R21561	R28680	R28680	R33411	R33411	R37560	R37560	R40342	R40342	OMS00159	OMS00159	R03042	R03042	R04944	R04944	R12528	R12528	R21023	R21023	R32692	R32692	R14589	R14589	R22570	R22570	R30015	R30015	R33562	R33562	R38346	R38346	R40580	R40580	OMS00169	OMS00169	R03306	R03306	R08985	R08985	R12611	R12611	R22488	R22488	R36639	R36639
M018358	002	M176	3C	BS00626	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	81	7							9/24/03		April		No		M018358	California	San Luis Obispo	Arroyo Grande Creek	Arroyo Grande Creek		Los Berros Canyon Creek	4						M018358_MACP_6C	0	0	2	2	2	4	2	2	3	3	4	4	2	2	3	3	0	0	2	2	4	4	0	0	1	1	1	1	3	3	3	3	1	1	1	1	1	1	2	2	1	1	4	4	4	4	2	2	1	1	2	2	2	2	3	3	1	1	3	3	2	2	1	1	4	4	3	3	1	1	3	3	2	2	4	4	1	1	4	4	3	3	3	3	1	1	3	3	3	3	3	3	2	2	3	3	4	4	4	4	1	4	2	2	3	3	1	1	2	2	1	1	1	1	3	3	1	1	2	2	2	2	1	1	1	1	3	3	0	0	4	4	2	2	3	3	2	2	1	3	3	3	0	0	2	2	3	3	4	4	3	3	3	3	4	4	2	2	1	1	2	2	2	2	2	3	3	3	1	1	0	0	2	2	3	3	1	3	2	2	1	1	2	2	2	2	1	1	2	2	3	4
M018359	001	M176	3D	BS00627	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	80	6.8							9/24/03		April		No		M018359	California	San Luis Obispo	Arroyo Grande Creek	Arroyo Grande Creek		Los Berros Canyon Creek	4						M018359_M176_3D	0	0	2	4	2	4	1	2	3	4	3	4	4	4	3	3	0	0	2	2	4	4	0	0	1	3	1	3	3	4	3	3	1	2	1	1	1	2	0	0	1	4	2	4	3	4	4	4	1	1	2	4	2	2	2	3	0	0	3	3	3	2	1	2	4	4	3	3	1	2	3	3	1	2	4	4	1	2	3	4	3	3	1	3	1	1	1	3	1	3	1	3	2	2	3	4	2	2	0	0	4	4	2	2	3	3	1	4	4	4	1	3	1	2	1	3	1	1	1	2	1	2	1	1	1	3	1	3	0	0	2	4	2	2	3	4	4	2	1	1	1	3	0	0	2	4	1	3	4	4	1	3	3	3	0	0	1	2	1	4	2	4	4	2	3	3	3	3	1	4	0	0	2	3	1	3	1	3	2	4	1	1	2	2	4	2	3	3	4	2	0	0
M018359	002	M176	3D	BS00627	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	80	6.8							9/24/03		April		No		M018359	California	San Luis Obispo	Arroyo Grande Creek	Arroyo Grande Creek		Los Berros Canyon Creek	4						M018359_MACP_6D	0	0	2	4	2	4	1	2	3	4	3	4	2	4	3	3	0	0	2	2	4	4	0	0	1	3	1	3	3	4	3	3	1	2	1	1	1	2	0	0	1	4	2	4	3	4	4	2	1	1	2	4	2	2	2	3	1	2	3	3	3	2	1	2	4	4	3	3	1	2	3	3	1	2	4	4	1	2	3	4	3	3	1	3	1	1	1	3	1	3	1	3	2	2	3	4	2	2	4	4	4	4	2	2	3	3	1	4	4	4	1	3	1	2	1	3	1	1	1	2	1	2	1	1	1	3	1	3	0	0	2	4	2	2	3	4	4	2	1	1	1	3	0	0	2	4	1	3	1	4	1	3	3	3	4	4	1	2	1	4	2	4	4	2	2	3	3	3	1	4	0	0	2	3	1	3	1	3	2	4	1	1	2	2	4	2	3	3	4	2	3	3
M018360	001	M176	3E	BS00628	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	90	8.8							9/24/03		April		No		M018360	California	San Luis Obispo	Arroyo Grande Creek	Arroyo Grande Creek		Los Berros Canyon Creek	4						M018360_M176_3E	0	0	4	4	2	2	1	1	4	4	3	3	4	4	3	3	3	3	2	2	2	2	0	0	1	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	4	4	2	2	2	2	0	0	3	3	3	3	2	2	4	4	3	3	2	2	1	3	1	1	4	4	2	2	4	4	3	3	1	1	4	4	1	1	1	1	1	3	0	0	4	4	2	2	0	0	1	4	2	2	3	3	4	4	2	2	3	3	2	2	1	1	1	3	1	1	1	1	1	2	3	3	1	3	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	0	0	2	2	2	2	1	1	4	4	4	4	2	3	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M018360	002	M176	3E	BS00628	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	90	8.8							9/24/03		April		No		M018360	California	San Luis Obispo	Arroyo Grande Creek	Arroyo Grande Creek		Los Berros Canyon Creek	4						M018360_MACP_6E	0	0	4	4	2	2	1	1	4	4	3	3	4	4	3	3	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	4	4	2	2	2	2	2	2	3	3	3	3	0	0	4	4	3	3	2	2	1	3	1	1	4	4	2	2	4	4	3	3	1	1	4	4	1	1	1	1	1	3	1	1	4	4	2	2	4	4	1	4	2	2	3	3	4	4	2	2	3	3	2	2	1	1	1	3	1	1	1	1	1	2	3	3	1	1	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	0	0	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M018361	001	M176	3F	BS00629	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	91	10.1							9/24/03		April		No		M018361	California	San Luis Obispo	Arroyo Grande Creek	Arroyo Grande Creek		Los Berros Canyon Creek	4						M018361_M176_3F	0	0	4	4	2	2	1	1	4	4	3	3	4	4	3	3	3	3	2	2	2	2	0	0	1	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	4	4	2	2	2	2	0	0	3	3	3	3	2	2	4	4	3	3	2	2	1	3	1	1	4	4	2	2	4	4	3	3	1	1	4	4	1	1	1	1	1	3	1	1	4	4	2	2	0	0	1	4	0	0	3	3	4	4	2	2	3	3	2	2	1	1	1	3	1	1	1	1	1	2	3	3	1	3	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	0	0	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M018361	002	M176	3F	BS00629	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	91	10.1							9/24/03		April		No		M018361	California	San Luis Obispo	Arroyo Grande Creek	Arroyo Grande Creek		Los Berros Canyon Creek	4						M018361_MACP_6F	0	0	4	4	2	2	1	1	4	4	3	3	4	4	3	3	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	4	4	2	2	2	2	2	2	3	3	3	3	0	0	4	4	3	3	2	2	1	3	1	1	4	4	2	2	4	4	3	3	1	1	4	4	1	1	1	1	1	3	1	1	4	4	2	2	4	4	1	4	2	2	3	3	4	4	2	2	3	3	2	2	1	1	1	3	1	1	1	1	1	2	3	3	1	1	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	1	0	0	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M018362	001	M176	3G	BS00630	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	121	20.7							9/24/03		April		No		M018362	California	San Luis Obispo	Arroyo Grande Creek	Arroyo Grande Creek		Los Berros Canyon Creek	4						M018362_M176_3G	0	0	4	4	2	2	1	1	4	4	3	3	4	4	3	3	3	3	2	2	2	2	0	0	1	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	4	4	2	2	2	2	0	0	3	4	3	2	2	2	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	1	1	1	1	4	4	1	1	1	1	1	1	0	0	4	4	2	2	0	0	4	4	3	3	3	3	4	4	2	2	3	3	2	2	1	1	1	3	1	1	1	1	2	2	3	3	1	3	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	3	0	0	2	2	2	2	1	1	4	4	4	4	2	3	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M018362	002	M176	3G	BS00630	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	121	20.7							9/24/03		April		No		M018362	California	San Luis Obispo	Arroyo Grande Creek	Arroyo Grande Creek		Los Berros Canyon Creek	4						M018362_MACP_6G	0	0	4	4	2	2	1	1	4	4	3	3	4	4	3	3	0	0	2	2	2	2	0	0	3	3	3	3	4	4	3	3	2	2	1	1	2	2	2	2	4	4	2	2	3	3	4	4	1	1	4	4	2	2	2	2	2	2	3	4	3	2	0	0	4	4	3	3	2	2	3	3	1	1	4	4	2	2	4	4	1	3	1	1	4	4	1	1	1	1	1	1	1	1	4	4	2	2	4	4	4	4	2	3	3	3	4	4	2	2	3	3	2	2	1	1	1	3	1	1	1	1	2	2	3	3	1	1	0	0	2	2	2	2	4	4	4	4	1	1	1	1	0	0	4	4	1	1	1	1	1	3	0	0	2	2	2	2	1	1	4	4	4	4	2	2	3	3	4	4	0	0	3	3	1	1	1	1	4	4	1	1	2	2	4	4	3	3	4	4	3	3
M018363	001	M176	3H	BS00631	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	133	29.3							9/24/03		April		No		M018363	California	San Luis Obispo	Arroyo Grande Creek	Arroyo Grande Creek		Los Berros Canyon Creek	4						M018363_M176_3H	0	0	2	2	2	2	2	2	3	4	4	4	2	2	3	3	3	3	2	2	4	4	0	0	1	1	1	1	3	3	3	3	1	1	1	1	1	1	0	0	1	1	4	4	4	4	2	2	1	1	2	2	2	4	3	3	0	0	3	3	2	2	1	1	4	4	3	3	1	1	3	3	2	2	4	4	1	1	3	4	3	3	3	3	1	1	3	3	3	3	3	3	2	2	3	3	2	2	0	0	4	4	2	2	3	3	1	1	2	2	1	1	1	1	3	3	1	1	2	2	2	2	1	1	1	1	3	3	0	0	4	4	2	2	3	3	2	2	3	3	3	3	0	0	2	2	3	3	4	4	3	3	3	3	4	4	2	2	1	1	2	2	2	2	3	3	3	3	1	1	0	0	2	2	3	3	3	3	2	2	1	1	0	0	2	2	1	1	2	2	3	4
M018363	002	M176	3H	BS00631	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	133	29.3							9/24/03		April		No		M018363	California	San Luis Obispo	Arroyo Grande Creek	Arroyo Grande Creek		Los Berros Canyon Creek	4						M018363_MACP_6H	0	0	2	2	2	2	2	2	3	4	4	4	2	2	3	3	0	0	2	2	4	4	0	0	1	1	1	1	3	3	3	3	1	1	1	1	1	1	0	0	1	1	4	4	4	4	2	2	1	1	2	2	2	4	3	3	2	2	3	3	2	2	1	1	4	4	3	3	1	1	3	3	2	2	4	4	1	1	3	4	3	3	3	3	1	1	3	3	3	3	3	3	2	2	3	3	2	2	4	4	4	4	2	2	3	3	1	1	2	2	1	1	1	1	3	3	1	1	2	2	2	2	1	1	1	1	3	3	0	0	4	4	2	2	3	3	2	2	3	3	3	3	0	0	2	2	3	3	4	4	3	3	3	3	4	4	2	2	1	1	2	2	2	2	2	3	3	3	1	1	0	0	2	2	3	3	3	3	2	2	1	1	2	2	2	2	1	1	2	2	3	4
M018389	001	M176	7B	BS00707	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	161	41.2							9/23/03		April		No		M018389	California	San Luis Obispo	Arroyo Grande Creek			Arroyo Grande Creek	"Biddle Regional Park, 2"						M018389_M176_7B	0	0	2	2	2	4	2	2	3	4	3	3	2	2	3	3	3	3	2	2	4	4	0	0	1	1	1	1	3	3	3	3	1	1	1	1	1	1	2	2	1	1	4	4	4	4	2	2	1	1	2	2	2	4	3	3	0	0	3	3	2	2	1	1	4	4	3	3	1	1	3	3	2	2	4	4	1	1	3	3	3	3	3	3	1	1	3	3	3	3	3	3	2	2	3	3	4	4	0	0	4	4	2	2	3	3	1	1	4	2	1	1	1	2	3	3	1	3	2	2	2	2	1	1	1	1	3	3	0	0	4	4	2	2	3	3	2	2	1	3	3	3	0	0	2	2	3	3	4	4	3	3	3	3	4	4	2	2	1	1	2	2	2	2	3	3	3	3	1	1	0	0	2	2	3	3	1	3	2	2	1	1	2	2	2	2	1	1	2	2	3	4
M018390	001	M176	7C	BS00708	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	78	5.6							9/23/03		April		No		M018390	California	San Luis Obispo	Arroyo Grande Creek			Arroyo Grande Creek	"Biddle Regional Park, 2"						M018390_M176_7C	0	0	2	4	2	2	1	1	4	4	3	4	4	4	3	3	3	3	2	2	4	2	0	0	1	3	1	3	3	4	3	3	1	2	1	1	1	2	2	2	1	4	2	4	3	4	4	4	1	1	2	4	2	4	2	3	0	0	3	3	3	2	1	2	4	4	3	3	1	2	3	3	1	2	2	4	1	2	4	4	3	3	1	3	1	1	1	3	1	3	1	3	1	2	3	4	2	2	0	0	4	4	0	0	3	3	1	4	2	2	1	3	1	2	1	3	1	3	1	2	1	2	1	1	1	3	1	3	0	0	2	4	2	2	3	4	4	2	1	1	1	3	0	0	2	4	1	3	4	4	1	3	3	3	2	4	2	2	1	1	2	4	4	2	2	3	3	3	1	4	0	0	2	3	1	3	1	3	2	4	1	1	2	2	4	2	3	3	4	2	0	0
M018391	001	M176	7D	BS00709	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	115	18.7							9/23/03		April		No		M018391	California	San Luis Obispo	Arroyo Grande Creek			Arroyo Grande Creek	"Biddle Regional Park, 2"						M018391_M176_7D	0	0	2	2	2	4	2	2	4	4	3	4	2	2	3	3	3	3	2	2	4	4	0	0	1	1	1	1	3	3	3	3	1	1	1	1	1	1	2	2	1	1	4	4	4	4	4	2	1	1	2	2	2	4	3	3	0	0	3	3	2	2	1	1	4	4	3	3	1	1	3	3	2	2	4	4	1	1	3	4	3	3	3	3	1	4	3	3	3	3	3	3	2	2	3	3	2	4	0	0	4	4	0	0	3	3	1	1	4	2	0	0	1	2	3	3	1	3	2	2	2	2	1	1	1	1	3	3	0	0	4	4	2	2	3	3	2	2	1	1	3	3	0	0	2	2	3	3	4	4	3	3	3	3	4	4	2	2	1	1	2	2	2	2	3	3	3	3	1	1	0	0	2	2	3	3	3	3	2	2	1	1	2	2	2	2	1	1	2	2	3	3
M018392	001	M176	7E	BS00710	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	85	7.9							9/23/03		April		No		M018392	California	San Luis Obispo	Arroyo Grande Creek			Arroyo Grande Creek	"Biddle Regional Park, 2"						M018392_M176_7E	0	0	2	4	2	2	0	0	3	4	3	4	4	4	3	3	3	3	2	2	4	2	0	0	1	3	1	3	3	4	3	3	1	2	1	1	1	2	2	2	1	4	2	4	3	4	4	4	1	1	2	4	2	2	2	3	0	0	3	3	3	2	1	2	4	4	3	3	1	2	1	3	1	2	4	4	1	2	3	3	3	3	3	3	1	4	1	3	1	3	3	3	1	2	3	4	2	4	0	0	1	4	2	2	3	3	1	4	4	2	1	3	1	2	3	3	1	3	1	2	1	2	1	2	1	3	1	3	0	0	2	4	2	2	3	4	4	2	1	1	1	3	0	0	2	4	1	3	4	4	1	3	1	1	2	4	2	2	1	4	2	4	4	2	3	3	3	3	1	4	0	0	2	3	1	3	1	3	2	4	1	1	1	1	4	2	3	3	4	2	3	3
M018393	001	M176	7F	BS00711	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	124	23.8							9/23/03		April		No		M018393	California	San Luis Obispo	Arroyo Grande Creek			Arroyo Grande Creek	"Biddle Regional Park, 2"						M018393_M176_7F	0	0	2	2	2	4	2	2	4	4	3	4	2	2	3	3	3	3	2	2	4	4	0	0	1	1	1	1	3	3	3	3	1	1	1	1	1	1	2	2	1	1	4	4	4	4	2	2	1	1	2	2	2	4	3	3	0	0	3	3	2	2	1	1	4	4	3	3	1	1	3	3	2	2	4	4	1	1	3	4	3	3	3	3	1	1	3	3	3	3	3	3	2	2	3	3	4	4	0	0	1	1	2	2	3	3	1	1	4	2	1	1	1	1	3	3	1	1	2	2	2	2	1	1	1	1	3	3	0	0	4	4	2	2	3	3	2	2	1	3	3	3	0	0	2	2	3	3	4	4	3	3	3	3	4	4	2	2	1	1	2	2	2	2	3	3	3	3	1	1	0	0	2	2	3	3	1	3	2	2	1	1	1	1	2	2	1	1	2	2	4	4
M018394	001	M176	7G	BS00712	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	162	45.2							9/23/03		April		No		M018394	California	San Luis Obispo	Arroyo Grande Creek			Arroyo Grande Creek	"Biddle Regional Park, 2"						M018394_M176_7G	0	0	2	2	2	4	2	2	3	4	3	3	2	2	3	3	3	3	2	2	4	4	0	0	1	1	1	1	3	3	3	3	1	1	1	1	1	1	2	2	1	1	4	4	4	4	4	2	1	1	2	2	2	2	3	3	0	0	3	3	2	2	1	1	4	4	3	3	1	1	3	3	2	2	4	4	1	1	3	4	3	3	3	3	1	4	3	3	3	3	3	3	2	2	3	3	2	4	0	0	4	4	2	2	3	3	1	1	2	2	1	1	1	2	3	3	1	1	2	2	2	2	1	1	1	1	3	3	0	0	4	4	2	2	0	0	2	2	3	3	3	3	0	0	2	2	3	3	4	4	3	3	3	3	4	4	2	2	1	1	2	2	2	2	3	3	3	3	1	1	0	0	2	2	3	3	3	3	2	2	1	1	1	1	2	2	1	1	2	2	3	4
M018395	001	M176	7H	BS00713	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	80	7.3							9/23/03		April		No		M018395	California	San Luis Obispo	Arroyo Grande Creek			Arroyo Grande Creek	"Biddle Regional Park, 3"						M018395_M176_7H	0	0	2	4	2	2	1	1	4	4	4	4	4	4	3	3	3	3	2	2	4	2	0	0	1	3	1	3	3	4	3	3	1	2	1	1	1	2	2	2	1	4	2	4	3	4	4	4	1	1	2	4	2	4	2	3	0	0	3	3	3	2	1	2	4	4	3	3	1	2	3	3	1	2	4	4	1	2	4	4	3	3	3	3	1	1	1	3	1	3	1	3	2	2	3	4	2	2	0	0	4	4	2	2	3	3	1	4	4	2	1	1	1	2	3	3	1	1	1	2	1	2	1	2	1	3	1	3	0	0	2	4	2	2	3	4	4	2	1	1	1	3	0	0	2	4	1	3	4	4	1	3	1	1	2	4	2	2	1	4	2	4	4	2	2	3	3	3	1	4	0	0	2	3	1	3	1	3	2	4	1	1	2	2	4	2	1	1	4	2	0	0
M018396	001	M176	8A	BS00714	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	60	3.1							9/23/03		April		No		M018396	California	San Luis Obispo	Arroyo Grande Creek			Arroyo Grande Creek	"Biddle Regional Park, 3"						M018396_M176_8A	0	0	2	2	2	4	2	2	3	4	3	4	2	2	3	3	3	3	2	2	4	4	0	0	1	1	1	1	3	3	3	3	1	1	1	1	1	1	2	2	1	1	4	4	4	4	2	2	1	1	2	2	2	4	3	3	0	0	3	3	2	2	1	1	4	4	3	3	1	1	3	3	2	2	4	4	1	1	4	4	3	3	3	3	1	4	3	3	3	3	3	3	2	2	3	3	2	4	0	0	1	4	2	2	3	3	1	1	4	2	1	1	1	1	3	3	1	3	2	2	2	2	1	1	1	1	3	3	0	0	4	4	2	2	3	3	2	2	1	3	3	3	0	0	2	2	3	3	4	4	3	3	3	3	4	4	2	2	1	1	2	2	2	2	3	3	3	3	1	1	0	0	2	2	3	3	3	3	2	2	1	1	2	2	2	2	1	1	2	2	3	3
M018397	001	M176	8B	BS00715	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	71	5.1							9/23/03		April		No		M018397	California	San Luis Obispo	Arroyo Grande Creek			Arroyo Grande Creek	"Biddle Regional Park, 3"						M018397_M176_8B	0	0	2	2	2	4	2	2	3	3	3	4	2	2	3	3	3	3	2	2	4	4	0	0	1	1	1	1	3	3	3	3	1	1	1	1	1	1	0	0	1	1	4	4	4	4	2	2	1	1	2	2	2	2	3	3	0	0	3	3	3	2	1	1	4	4	3	3	1	1	3	3	2	2	4	4	1	1	3	3	3	3	3	3	1	1	0	0	3	3	3	3	2	2	3	3	4	4	0	0	1	4	2	2	3	3	1	1	4	4	1	1	1	1	3	3	1	3	2	2	2	2	1	1	1	1	3	3	0	0	4	4	2	2	0	0	2	2	1	3	3	3	3	3	2	2	3	3	4	4	3	3	3	3	4	4	2	2	1	1	2	2	2	2	3	3	3	3	1	1	0	0	2	2	3	3	3	3	2	2	1	1	2	2	2	2	1	1	0	0	4	4
M018398	001	M176	8C	BS00716	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	78	6.1							9/23/03		April		No		M018398	California	San Luis Obispo	Arroyo Grande Creek			Arroyo Grande Creek	"Biddle Regional Park, 3"						M018398_M176_8C	0	0	2	2	2	4	2	2	3	4	3	4	2	2	3	3	3	3	2	2	4	4	0	0	1	1	1	1	3	3	3	3	1	1	1	1	1	1	2	2	1	1	4	4	4	4	4	2	1	1	2	2	2	4	3	3	0	0	3	3	3	2	1	1	4	4	3	3	1	1	3	3	2	2	4	4	1	1	3	4	3	3	3	3	1	1	3	3	3	3	3	3	2	2	3	3	2	4	0	0	4	4	2	2	3	3	1	1	4	4	0	0	1	2	3	3	1	3	2	2	2	2	1	1	1	1	3	3	0	0	4	4	2	2	0	0	2	2	1	3	3	3	0	0	2	2	3	3	4	4	3	3	3	3	4	4	2	2	1	1	2	2	2	2	3	3	3	3	1	1	0	0	2	2	3	3	3	3	2	2	1	1	2	2	2	2	1	1	2	2	4	4
M018399	001	M176	8D	BS00717	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	84	7.8							9/23/03		April		No		M018399	California	San Luis Obispo	Arroyo Grande Creek			Arroyo Grande Creek	"Biddle Regional Park, 3"						M018399_M176_8D	0	0	2	2	2	4	2	2	3	3	3	4	2	2	3	3	3	3	2	2	4	4	0	0	1	1	1	1	3	3	3	3	1	1	1	1	1	1	2	2	1	1	4	4	0	0	4	2	1	1	2	2	2	2	3	3	0	0	3	3	3	2	1	1	4	4	3	3	1	1	3	3	2	2	4	4	1	1	3	3	3	3	0	0	1	1	3	3	3	3	3	3	2	2	3	3	4	4	0	0	1	4	2	2	3	3	1	1	2	2	1	1	1	2	3	3	1	3	2	2	2	2	1	1	1	1	3	3	0	0	4	4	2	2	3	3	2	2	1	3	3	3	0	0	2	2	3	3	4	4	3	3	3	3	4	4	2	2	1	1	2	2	2	2	3	3	3	3	1	1	0	0	2	2	3	3	3	3	2	2	1	1	2	2	2	2	1	1	2	2	4	4
M018400	001	M176	8E	BS00718	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	91	9.9							9/23/03		April		No		M018400	California	San Luis Obispo	Arroyo Grande Creek			Arroyo Grande Creek	"Biddle Regional Park, 3"						M018400_M176_8E	0	0	2	4	2	2	1	1	4	4	3	4	4	4	3	3	3	3	2	2	4	2	0	0	1	3	1	3	3	4	3	3	1	2	1	1	1	2	2	2	1	4	2	4	3	4	4	4	1	1	2	4	2	4	2	3	1	1	3	3	3	2	1	2	4	4	3	3	1	2	3	3	1	2	4	4	1	2	3	4	3	3	3	3	1	4	1	3	1	3	1	3	1	2	3	4	2	2	0	0	4	4	2	2	3	3	1	4	4	4	1	3	1	2	3	3	1	3	1	2	1	2	1	2	1	3	1	3	0	0	2	4	2	2	3	4	4	2	1	1	1	3	0	0	2	4	1	3	4	4	1	3	1	1	2	4	2	2	1	4	2	4	4	2	2	3	3	3	1	4	0	0	2	3	1	3	1	3	2	4	1	1	2	2	4	2	3	3	4	2	0	0
M018401	001	M176	8F	BS00719	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	135	27							9/23/03		April		No		M018401	California	San Luis Obispo	Arroyo Grande Creek			Arroyo Grande Creek	"Biddle Regional Park, 3"						M018401_M176_8F	0	0	2	4	2	4	1	2	3	4	4	4	4	4	3	3	3	3	2	2	4	4	0	0	1	3	1	3	3	4	3	3	1	2	1	1	1	2	2	2	1	4	2	4	3	4	4	4	1	1	2	4	2	2	2	3	0	0	3	3	2	2	1	2	4	4	3	3	1	2	3	3	1	2	4	4	1	2	4	4	1	3	1	3	1	4	1	3	1	3	1	3	1	2	3	4	2	4	0	0	4	4	3	3	3	3	1	4	2	2	1	1	1	2	1	3	1	3	1	2	1	2	1	2	1	3	1	3	0	0	2	4	2	2	3	4	4	2	1	1	1	3	0	0	2	4	1	3	4	4	1	3	3	3	2	4	2	2	1	1	2	4	4	2	3	3	3	3	1	4	0	0	2	3	1	3	1	3	2	4	1	1	2	2	4	2	3	3	4	2	0	0
M018402	001	M176	8G	BS00720	A038	Southern Steelhead TRT	Oncorhynchus	mykiss	92	9.5							9/23/03		April		No		M018402	California	San Luis Obispo	Arroyo Grande Creek			Arroyo Grande Creek	"Biddle Regional Park, 3"						M018402_M176_8G	0	0	2	4	2	2	1	2	4	4	0	0	4	4	3	3	3	3	2	2	4	2	0	0	1	3	1	3	3	4	3	3	1	2	1	1	1	2	2	2	1	4	2	4	3	4	4	4	1	1	2	4	2	4	2	3	0	0	3	3	3	2	1	2	4	4	3	3	1	2	3	3	1	2	4	4	1	2	4	4	3	3	3	3	1	4	1	3	1	3	1	3	2	2	3	4	2	4	0	0	4	4	2	2	3	3	1	4	4	4	1	1	1	2	1	3	1	3	1	2	1	2	1	2	1	3	1	3	0	0	2	4	2	2	3	4	4	2	1	1	1	3	0	0	2	4	1	3	4	4	1	3	1	1	2	4	2	2	1	4	2	4	4	2	2	3	3	3	1	4	0	0	2	3	1	3	1	3	2	4	1	1	1	2	4	2	1	1	4	2	0	0
